user_id,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Open_Prod,Close_Prod,Total_Rel_Chng,Total_Rel_Chng_Ratio,Open_Prod_Q1,Open_Prod_Q2,Open_Prod_Q3,Open_Prod_Q4,Close_Prod_Q1,Close_Prod_Q2,Close_Prod_Q3,Close_Prod_Q4,Contacts_Count_12_mon,Total_Trans_Ct_12_mon,Total_Buy_Amt,Total_Dep_Amt
772095858,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,27,4,11,6,9,2.25,4,4,1,2,3,"",1,2,17,83,107943,108188
773172483,Attrited Customer,30,M,0,Graduate,Married,$40K - $60K,Blue,23,6,10,5,11,1.83,2,2,3,3,1,"",2,2,15,111,161596,113709
773383158,Existing Customer,29,F,1,College,Single,Less than $40K,Blue,23,4,3,6,1,0.25,"",1,"",2,2,1,2,1,9,93,118714,123963
779158533,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,25,2,7,7,2,1.0,"",4,3,"",3,2,"",2,14,101,133842,126702
780384483,Attrited Customer,49,M,4,Unknown,Unknown,$80K - $120K,Blue,39,2,8,2,8,4.0,4,4,"","",1,1,"","",10,86,113109,108887
789053883,Existing Customer,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,31,4,5,4,5,1.25,2,1,2,"",1,3,"","",9,93,103309,105342
789158433,Existing Customer,49,F,2,High School,Unknown,$40K - $60K,Blue,38,4,6,2,8,2.0,2,"",1,3,1,"","",1,8,89,123234,86518
790131033,Existing Customer,38,F,1,High School,Married,Less than $40K,Blue,31,2,6,3,5,2.5,1,2,1,2,1,1,1,"",9,104,136199,134129
802666083,Existing Customer,48,F,2,Uneducated,Unknown,Less than $40K,Blue,42,3,7,3,7,2.33,2,3,2,"","",2,1,"",10,80,145037,68607
804649833,Existing Customer,42,M,3,Post-Graduate,Married,$40K - $60K,Blue,29,3,9,7,5,1.67,3,1,4,1,1,4,1,1,16,88,131177,97702
815104608,Existing Customer,28,F,0,Graduate,Divorced,Less than $40K,Blue,23,5,2,7,0,0.0,1,1,"","",2,2,"",3,9,93,104187,79623
815539233,Attrited Customer,54,M,4,High School,Single,$80K - $120K,Silver,49,1,5,9,-3,-3.0,2,"",1,2,2,2,1,4,14,92,133767,96217
818476383,Existing Customer,50,M,1,Unknown,Unknown,$120K +,Silver,45,2,7,5,4,2.0,2,1,1,3,2,1,2,"",12,97,143277,115293
820981383,Existing Customer,44,F,4,High School,Divorced,Less than $40K,Blue,39,5,1,9,-3,-0.6,1,"","","",2,3,2,2,10,108,145050,130591
827123883,Existing Customer,53,M,4,High School,Single,$60K - $80K,Blue,49,5,5,3,7,1.4,"",1,2,2,"",1,2,"",8,92,120773,117302
708450033,Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,13,6,3,3,6,1.0,1,2,"","",3,"","","",6,104,142094,117605
708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,9,4,11,1.83,3,1,2,3,"","","",4,13,82,97724,87333
709046958,Existing Customer,46,M,2,Unknown,Married,$60K - $80K,Silver,39,2,3,5,0,0.0,"",1,2,"","",2,1,2,8,91,158465,109306
709972908,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,25,5,2,5,2,0.4,"","",2,"",2,1,2,"",7,98,140937,109682
710061783,Attrited Customer,49,M,1,Graduate,Married,$40K - $60K,Blue,40,6,9,"","","",4,2,1,2,"","","","",9,71,116495,87201
710449983,Existing Customer,38,M,2,High School,Married,$120K +,Blue,29,4,7,6,5,1.25,1,1,4,1,1,"",3,2,13,92,84223,118983
710500983,Attrited Customer,43,M,2,College,Single,$80K - $120K,Blue,34,2,2,7,-3,-1.5,"","","",2,3,2,2,"",9,100,119472,136760
710657508,Existing Customer,32,M,0,College,Unknown,Less than $40K,Blue,36,3,3,2,4,1.33,"",1,1,1,"",1,"",1,5,101,124286,133761
710865633,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Silver,33,4,4,4,4,1.0,1,2,1,"","",4,"","",8,72,114223,68014
711402333,Existing Customer,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,7,5,4,2.0,2,2,1,2,1,1,2,1,12,102,88202,161816
711628458,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue,31,4,4,7,1,0.25,"",2,1,1,3,2,"",2,11,103,148901,122664
712649058,Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,36,3,4,9,-2,-0.67,1,"",2,1,4,1,2,2,13,89,107706,91706
713750583,Existing Customer,55,F,1,College,Unknown,Less than $40K,Blue,36,4,3,8,-1,-0.25,1,2,"","","",3,2,3,11,103,109444,143554
713911233,Existing Customer,47,F,3,Doctorate,Single,$40K - $60K,Silver,39,3,5,10,-2,-0.67,2,"",1,2,3,"",6,1,15,106,137695,124993
714130233,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,19,3,5,5,3,1.0,2,2,1,"",1,2,1,1,10,105,144000,113209
714384783,Attrited Customer,59,F,1,Graduate,Married,Less than $40K,Blue,36,2,6,5,3,1.5,"",1,4,1,"",1,4,"",11,89,97228,113797
714576183,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,5,4,0.67,"",2,1,"",1,1,1,2,8,88,115280,104450
715571583,Existing Customer,57,F,2,Doctorate,Divorced,Less than $40K,Blue,47,5,6,3,8,1.6,"",2,2,2,1,"",1,1,9,76,101804,104630
715932708,Existing Customer,41,M,3,Unknown,Unknown,$60K - $80K,Blue,36,4,6,6,4,1.0,1,1,2,2,3,1,1,1,12,110,130215,139389
715973583,Existing Customer,56,M,3,Uneducated,Married,$120K +,Blue,36,6,5,1,10,1.67,1,2,2,"",1,"","","",6,92,147016,108879
716075208,Existing Customer,32,F,3,High School,Married,Less than $40K,Blue,22,4,4,5,3,0.75,"",1,2,1,1,1,1,2,9,97,136089,141004
716322783,Existing Customer,47,F,3,Unknown,Married,Less than $40K,Blue,37,2,6,5,3,1.5,1,2,2,1,2,"",1,2,11,103,159164,97145
716626008,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,36,4,7,3,8,2.0,"",1,4,2,"",3,"","",10,102,124956,125513
716663808,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36,3,5,5,3,1.0,1,"",2,2,3,"",1,1,10,105,150702,120388
716682258,Existing Customer,52,M,1,High School,Divorced,$120K +,Blue,36,4,9,5,8,2.0,2,5,1,1,"",4,1,"",14,100,163177,100316
716934333,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,40,3,3,2,4,1.33,2,1,"","",2,"","","",5,82,104202,92096
716947083,Existing Customer,32,M,3,High School,Single,$40K - $60K,Blue,36,2,4,8,-2,-1.0,1,1,1,1,3,3,"",2,12,90,144338,103332
717234183,Existing Customer,29,M,1,Graduate,Married,Less than $40K,Blue,18,4,3,5,2,0.5,2,"","",1,1,2,1,1,8,99,129708,108166
718133733,Existing Customer,44,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,3,4,10,-3,-1.0,3,"",1,"",2,"",3,5,14,93,150897,113400
718163808,Existing Customer,37,M,1,Graduate,Single,$80K - $120K,Blue,24,6,5,3,8,1.33,1,"",2,2,1,"","",2,8,95,106864,124975
718364283,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue,30,3,5,5,3,1.0,3,1,"",1,"",2,1,2,10,75,88139,89810
718397658,Existing Customer,60,F,0,Unknown,Single,$40K - $60K,Blue,36,6,4,7,3,0.5,"",2,"",2,"",3,1,3,11,81,92540,114182
718542858,Existing Customer,50,M,1,High School,Married,$80K - $120K,Blue,36,6,8,4,10,1.67,2,1,3,2,"",2,1,1,12,96,150458,80871
718657083,Existing Customer,46,M,3,High School,Married,$60K - $80K,Blue,36,4,1,6,-1,-0.25,"",1,"","",2,1,1,2,7,109,161846,125624
719100633,Existing Customer,40,M,2,High School,Single,$120K +,Silver,36,3,7,8,2,0.67,3,1,1,2,1,3,1,3,15,91,109846,107422
719286708,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,39,4,6,2,8,2.0,2,1,3,"","",1,1,"",8,95,145100,113568
719555733,Existing Customer,53,F,2,Uneducated,Married,Unknown,Blue,36,4,1,1,4,1.0,"",1,"","","",1,"","",2,111,175144,120312
719601708,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,35,1,6,6,1,1.0,2,1,2,1,1,4,"",1,12,104,145108,151418
719834208,Existing Customer,42,M,2,Graduate,Married,$60K - $80K,Blue,35,6,4,6,4,0.67,"","","",4,1,1,2,2,10,96,158318,90403
719905908,Existing Customer,59,M,1,Uneducated,Married,$60K - $80K,Blue,36,4,2,2,4,1.0,1,"","",1,"",1,"",1,4,116,129426,156785
719960133,Existing Customer,42,M,3,College,Single,$80K - $120K,Silver,26,3,7,2,8,2.67,2,2,3,"",1,"",1,"",9,87,117695,97403
720244983,Existing Customer,40,M,3,Unknown,Single,$40K - $60K,Blue,28,4,4,7,1,0.25,1,2,"",1,1,3,3,"",11,96,137766,105679
720306408,Existing Customer,50,F,2,High School,Single,Less than $40K,Blue,41,2,5,2,5,2.5,1,1,2,1,"",1,1,"",7,94,136335,101547
720718908,Existing Customer,46,M,3,Uneducated,Single,$120K +,Blue,36,5,5,6,4,0.8,2,1,"",2,2,"",4,"",11,90,100961,129445
721459008,Existing Customer,36,M,2,High School,Single,$120K +,Blue,36,4,10,3,11,2.75,1,"",5,4,"","",2,1,13,91,125396,110568
736786908,Existing Customer,48,F,2,College,Married,Less than $40K,Blue,41,2,7,3,6,3.0,3,1,2,1,1,1,1,"",10,90,118521,125453
751974258,Existing Customer,51,M,3,Unknown,Unknown,$120K +,Blue,44,2,5,2,5,2.5,2,2,1,"","",1,1,"",7,88,101059,105216
758824608,Existing Customer,47,M,4,Uneducated,Married,$80K - $120K,Blue,40,5,8,5,8,1.6,3,1,1,3,1,1,2,1,13,91,90129,112538
771092433,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,42,4,5,4,5,1.25,1,3,1,"",1,1,1,1,9,75,94204,102718
788848458,Existing Customer,40,F,5,Unknown,Married,$40K - $60K,Blue,24,1,7,8,0,0.0,3,2,"",2,2,2,2,2,15,102,126552,123494
789382758,Attrited Customer,54,M,3,Graduate,Single,$40K - $60K,Blue,44,6,3,8,1,0.17,"",2,1,"",1,2,4,1,11,107,154822,132292
789970233,Existing Customer,54,F,2,High School,Married,Less than $40K,Blue,45,6,4,"","","",1,2,1,"","","","","",4,92,129208,102549
790021233,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,44,3,2,3,2,0.67,"",1,"",1,"",1,"",2,5,78,108025,99958
795155433,Existing Customer,45,M,3,Unknown,Married,$80K - $120K,Blue,38,6,6,3,9,1.5,1,1,"",4,"",1,1,1,9,98,157981,101125
797466033,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,26,3,5,9,-1,-0.33,2,1,1,1,1,4,1,3,14,84,94158,102137
799239033,Attrited Customer,53,F,3,High School,Single,$40K - $60K,Blue,47,1,4,4,1,1.0,1,"",2,1,1,1,1,1,8,81,103719,109523
806432433,Existing Customer,40,F,2,High School,Single,$40K - $60K,Blue,35,2,8,6,4,2.0,3,2,2,1,2,1,3,"",14,93,138855,108913
807393558,Attrited Customer,51,M,4,Unknown,Single,$120K +,Silver,46,2,4,5,1,0.5,"",1,1,2,1,"",2,2,9,89,95536,122405
809464608,Attrited Customer,47,F,3,High School,Married,Unknown,Silver,31,3,8,2,9,3.0,4,1,1,2,1,"",1,"",10,81,94853,121494
812534958,Existing Customer,40,F,3,High School,Married,$40K - $60K,Silver,34,2,1,5,-2,-1.0,1,"","","",1,1,2,1,6,101,109710,134334
818687958,Existing Customer,48,M,2,Graduate,Divorced,$80K - $120K,Blue,43,5,"",5,"","","","","","","","",5,"",5,99,105419,123274
824807658,Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,41,6,7,5,8,1.33,2,1,3,1,2,1,1,1,12,101,135127,116709
708534033,Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Blue,36,5,4,5,4,0.8,3,"",1,"","",2,"",3,9,92,111162,111813
708688608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,48,5,2,1,6,1.2,"","",1,1,1,"","","",3,114,181367,129163
709678608,Existing Customer,49,M,4,High School,Married,$80K - $120K,Blue,36,2,6,7,1,0.5,2,1,2,1,4,1,2,"",13,86,137780,91979
709937583,Existing Customer,45,F,2,High School,Single,Unknown,Blue,34,4,7,1,10,2.5,2,1,3,1,"","",1,"",8,92,106365,115858
710109633,Existing Customer,39,M,2,College,Married,$60K - $80K,Blue,31,6,3,4,5,0.83,1,"","",2,1,"",2,1,7,88,162845,61747
710630583,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,39,2,3,4,1,0.5,1,2,"","",2,"","",2,7,81,106253,91339
710849208,Existing Customer,47,M,2,Post-Graduate,Single,$120K +,Silver,35,3,8,6,5,1.67,3,2,2,1,3,1,1,1,14,82,88977,103196
711498258,Existing Customer,54,M,3,High School,Married,$120K +,Blue,42,6,5,7,4,0.67,1,2,1,1,1,2,2,2,12,105,123197,175885
711809283,Existing Customer,31,M,1,Unknown,Married,Less than $40K,Blue,36,3,7,3,7,2.33,1,2,2,2,1,"","",2,10,100,134311,123830
711817158,Existing Customer,30,M,2,College,Divorced,$40K - $60K,Blue,22,3,3,6,0,0.0,1,"",2,"","",1,3,2,9,117,149079,150225
711836733,Existing Customer,43,M,3,Graduate,Single,$120K +,Blue,31,3,3,8,-2,-0.67,"",2,"",1,4,1,1,2,11,93,129139,104615
711947358,Existing Customer,49,M,4,Uneducated,Married,$120K +,Blue,38,2,5,2,5,2.5,1,"",4,"","",1,1,"",7,113,148981,133974
712375758,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,1,7,-3,-1.0,"",1,"","","",2,4,1,8,102,123692,139831
712404483,Existing Customer,49,M,2,High School,Married,$80K - $120K,Blue,36,4,5,8,1,0.25,1,1,2,1,1,1,1,5,13,82,106221,96077
712797258,Existing Customer,43,M,3,Graduate,Married,$120K +,Blue,33,3,7,2,8,2.67,"",3,2,2,1,1,"","",9,96,108331,150879
712973733,Existing Customer,58,M,4,Graduate,Married,$60K - $80K,Blue,36,3,6,5,4,1.33,2,1,1,2,1,2,1,1,11,101,135641,152043
713241033,Existing Customer,34,M,0,Graduate,Married,$60K - $80K,Blue,26,4,5,4,5,1.25,1,4,"","","",3,"",1,9,89,112851,121438
713307708,Existing Customer,64,F,0,Unknown,Married,$40K - $60K,Blue,55,6,4,4,6,1.0,1,1,1,1,1,2,1,"",8,97,143378,117320
713539833,Existing Customer,48,F,4,High School,Single,$40K - $60K,Blue,38,6,2,9,-1,-0.17,"","",2,"",2,3,2,2,11,100,135122,99850
713608383,Attrited Customer,54,F,1,Unknown,Married,Less than $40K,Blue,40,1,4,7,-2,-2.0,2,"","",2,"",1,3,3,11,104,115843,156499
714051033,Existing Customer,55,F,0,Graduate,Married,Less than $40K,Blue,36,6,3,4,5,0.83,1,"",1,1,1,2,1,"",7,86,102034,127707
714350658,Existing Customer,32,M,1,Graduate,Single,Unknown,Blue,26,6,5,5,6,1.0,1,1,3,"",2,2,1,"",10,83,104145,106175
714726858,Attrited Customer,31,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,3,6,1.0,"","",2,1,"",1,2,"",6,84,114811,102114
714829683,Existing Customer,43,M,2,Doctorate,Single,$80K - $120K,Blue,36,3,3,1,5,1.67,"",2,"",1,"","","",1,4,89,115212,116668
715186608,Existing Customer,43,M,4,Graduate,Married,$80K - $120K,Blue,35,3,2,5,0,0.0,1,1,"","",1,3,"",1,7,97,106274,129074
715380483,Existing Customer,54,F,5,Unknown,Single,Less than $40K,Blue,49,2,12,4,10,5.0,5,4,1,2,1,1,"",2,16,96,136671,119863
715455708,Existing Customer,47,M,3,Graduate,Single,$80K - $120K,Blue,37,3,1,10,-6,-2.0,"","",1,"",5,"",3,2,11,100,141479,97286
715499058,Attrited Customer,36,F,2,High School,Married,$40K - $60K,Blue,36,4,2,7,-1,-0.25,"",1,1,"",2,1,3,1,9,87,141129,83426
716104983,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,4,8,2,0.33,"","",3,1,2,1,4,1,12,106,114132,133401
716290233,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,33,6,10,5,11,1.83,1,5,1,3,2,1,2,"",15,89,102137,131173
716522583,Existing Customer,48,F,3,College,Divorced,Less than $40K,Blue,36,4,3,5,2,0.5,"",2,"",1,1,1,2,1,8,94,106487,129384
718038483,Existing Customer,42,M,3,Uneducated,Single,$80K - $120K,Blue,35,5,5,5,5,1.0,1,"",1,3,"",1,3,1,10,77,110168,89144
718193958,Existing Customer,60,M,0,Uneducated,Single,Less than $40K,Blue,53,5,6,6,5,1.0,1,2,1,2,1,"",2,3,12,92,127493,127856
718199133,Existing Customer,57,M,1,High School,Married,$80K - $120K,Blue,36,3,3,4,2,0.67,1,"",2,"","",1,2,1,7,99,138306,128693
718894233,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,36,6,3,5,4,0.67,"","",2,1,2,"",1,2,8,91,114570,129621
718947558,Existing Customer,32,F,0,High School,Single,Unknown,Blue,21,2,1,3,0,0.0,"","","",1,1,2,"","",4,74,78577,89951
719350908,Existing Customer,43,M,4,Unknown,Unknown,Less than $40K,Blue,35,3,6,6,3,1.0,1,2,2,1,4,1,"",1,12,92,146508,84333
719532108,Existing Customer,40,F,5,High School,Married,Less than $40K,Blue,31,4,"",8,"","","","","","",2,1,4,1,8,99,117476,160828
720374808,Existing Customer,41,F,2,Unknown,Unknown,Less than $40K,Blue,34,6,8,5,9,1.5,1,3,3,1,"",1,3,1,13,81,105520,121006
720409608,Existing Customer,45,M,3,High School,Married,$120K +,Blue,35,6,2,4,4,0.67,"","","",2,2,1,1,"",6,91,122956,121996
720662508,Existing Customer,39,M,1,Graduate,Married,$120K +,Blue,25,6,9,6,9,1.5,2,3,2,2,2,"",3,1,15,85,105038,98084
744764433,Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue,48,5,4,2,7,1.4,"",3,1,"","",1,1,"",6,77,119173,83679
753226158,Existing Customer,34,F,2,Graduate,Married,Less than $40K,Blue,24,6,3,11,-2,-0.33,"","","",3,4,3,2,2,14,102,143928,123921
755262933,Existing Customer,56,M,2,Post-Graduate,Married,$60K - $80K,Blue,49,5,6,3,8,1.6,2,2,1,1,1,"",1,1,9,109,135513,134365
757247808,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,35,2,3,8,-3,-1.5,"","",2,1,5,1,1,1,11,83,117910,81403
758382183,Existing Customer,50,F,3,Graduate,Unknown,Less than $40K,Blue,43,2,6,3,5,2.5,2,2,2,"",1,1,"",1,9,110,144393,123731
771881283,Existing Customer,42,M,1,Uneducated,Divorced,$60K - $80K,Blue,30,3,3,4,2,0.67,1,"",2,"","",1,2,1,7,103,136697,140452
772051308,Existing Customer,55,F,3,Graduate,Single,Unknown,Blue,44,6,4,3,7,1.17,1,1,"",2,1,1,1,"",7,87,85698,114858
772177308,Existing Customer,47,F,2,Unknown,Unknown,Less than $40K,Blue,36,4,8,5,7,1.75,2,"",1,5,3,1,1,"",13,101,123661,123093
778968408,Existing Customer,39,M,2,Doctorate,Single,$60K - $80K,Blue,27,4,9,7,6,1.5,4,2,1,2,3,"",3,1,16,93,134513,84635
779155158,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,34,6,6,2,10,1.67,1,"",4,1,"",2,"","",8,99,117694,113544
780073158,Existing Customer,59,M,0,High School,Single,Less than $40K,Blue,44,2,7,10,-1,-0.5,1,1,3,2,5,2,2,1,17,87,123581,101740
780251658,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,18,4,3,8,-1,-0.25,1,"",1,1,3,1,2,2,11,78,94203,109866
787565433,Existing Customer,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,43,4,5,4,5,1.25,2,2,1,"",3,"","",1,9,84,126065,114363
789099783,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,31,6,7,1,12,2.0,1,1,3,2,"","","",1,8,97,139022,98324
789235383,Existing Customer,38,M,4,College,Married,$80K - $120K,Blue,27,5,9,5,9,1.8,3,1,2,3,2,"",1,2,14,85,127462,99031
797232183,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,36,2,10,8,4,2.0,3,3,2,2,3,2,2,1,18,85,113890,95376
813200058,Existing Customer,63,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,11,-5,-1.25,"","",1,1,2,3,3,3,13,105,137538,136693
815015283,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,38,4,5,5,4,1.0,"",2,3,"",1,"",1,3,10,102,145839,113461
823648983,Existing Customer,58,M,1,Uneducated,Single,$80K - $120K,Blue,54,1,7,4,4,4.0,1,3,1,2,"",1,2,1,11,87,128546,74044
708104658,Existing Customer,46,M,1,Graduate,Unknown,$40K - $60K,Blue,36,4,2,2,4,1.0,"","",2,"","",1,"",1,4,99,158665,105462
708132783,Existing Customer,47,F,3,Uneducated,Single,Unknown,Blue,42,6,9,6,9,1.5,1,3,2,3,1,3,2,"",15,90,125440,123715
708506508,Existing Customer,54,M,3,High School,Married,$120K +,Blue,43,5,2,7,0,0.0,1,"","",1,2,1,3,1,9,96,152056,78083
708597558,Existing Customer,42,M,3,High School,Single,$60K - $80K,Blue,36,4,6,5,5,1.25,2,1,3,"",1,1,1,2,11,88,103491,132574
708708858,Attrited Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,1,8,4,5,5.0,3,"",3,2,1,"","",3,12,100,130289,141706
708877458,Existing Customer,50,F,3,Uneducated,Married,Unknown,Blue,34,2,5,7,0,0.0,"",1,2,2,1,1,1,4,12,96,122984,130353
709608708,Attrited Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,17,5,10,7,8,1.6,3,2,3,2,1,2,4,"",17,96,128779,121119
710455608,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,36,2,5,7,0,0.0,1,3,1,"",1,1,3,2,12,90,113269,102292
710489583,Existing Customer,41,F,3,Graduate,Unknown,Less than $40K,Blue,36,1,5,5,1,1.0,"",2,2,1,2,1,1,1,10,94,92099,139241
710780883,Existing Customer,48,F,5,Uneducated,Single,$40K - $60K,Blue,38,1,5,6,0,0.0,3,"","",2,1,4,1,"",11,86,97019,129922
710912733,Existing Customer,44,F,1,Uneducated,Married,Less than $40K,Blue,36,3,6,4,5,1.67,1,2,1,2,"","",2,2,10,82,129524,95516
711206958,Existing Customer,41,F,3,High School,Divorced,Unknown,Blue,31,3,3,4,2,0.67,2,"","",1,1,2,"",1,7,104,168531,101509
711436083,Existing Customer,36,M,1,Graduate,Married,Less than $40K,Blue,18,6,5,7,4,0.67,1,2,1,1,2,1,1,3,12,80,97048,116561
712517808,Existing Customer,42,M,5,High School,Married,$60K - $80K,Blue,36,2,5,3,4,2.0,1,1,1,2,1,1,"",1,8,94,140323,107715
712523283,Existing Customer,55,M,2,Unknown,Married,$120K +,Blue,41,4,1,4,1,0.25,"",1,"","","",1,2,1,5,72,78733,125610
712843983,Attrited Customer,41,F,2,College,Divorced,Less than $40K,Blue,36,3,6,3,6,2.0,3,1,1,1,1,1,1,"",9,103,136856,121452
713312208,Attrited Customer,53,M,1,High School,Married,$40K - $60K,Blue,43,1,6,8,-1,-1.0,"",2,"",4,2,"",2,4,14,96,145868,111661
713316558,Existing Customer,41,M,4,High School,Married,$60K - $80K,Blue,29,3,4,7,0,0.0,"","",1,3,2,1,3,1,11,97,151789,110805
714023808,Existing Customer,42,F,2,Graduate,Married,Unknown,Blue,33,6,5,8,3,0.5,"",2,3,"","",2,3,3,13,100,148323,102016
714034158,Existing Customer,46,F,4,Unknown,Married,Less than $40K,Blue,38,5,6,4,7,1.4,3,1,1,1,"",2,"",2,10,88,108697,110146
714406158,Attrited Customer,53,F,3,High School,Divorced,Unknown,Blue,36,4,3,9,-2,-0.5,2,"",1,"",2,2,2,3,12,87,117741,110194
714505683,Existing Customer,51,M,4,Uneducated,Divorced,$80K - $120K,Blue,38,5,3,4,4,0.8,1,1,"",1,"",2,"",2,7,106,124358,139802
714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,36,6,7,7,6,1.0,2,2,2,1,1,1,2,3,14,114,174490,135615
715306983,Attrited Customer,42,M,5,High School,Married,$60K - $80K,Blue,36,1,5,7,-1,-1.0,1,3,1,"",2,2,1,2,12,93,105224,104681
716096358,Existing Customer,45,F,3,Uneducated,Single,Less than $40K,Blue,39,5,3,3,5,1.0,2,"","",1,1,2,"","",6,102,126989,119542
716212383,Attrited Customer,38,M,1,High School,Single,$120K +,Blue,30,5,8,10,3,0.6,2,1,2,3,2,4,3,1,18,85,99086,119315
716317458,Attrited Customer,51,F,2,Post-Graduate,Single,Less than $40K,Blue,36,3,7,5,5,1.67,1,2,2,2,"",2,1,2,12,102,108363,148472
716632758,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36,2,9,2,9,4.5,2,1,2,4,"","",1,1,11,84,109215,92735
717451833,Existing Customer,45,F,3,Uneducated,Divorced,Unknown,Blue,36,6,7,3,10,1.67,2,2,2,1,1,"","",2,10,86,135080,86552
718835583,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,41,6,7,2,11,1.83,3,"",3,1,1,"","",1,9,87,142388,103417
718923858,Existing Customer,42,M,1,College,Married,$60K - $80K,Silver,29,5,3,3,5,1.0,1,"",1,1,2,"","",1,6,89,104101,116675
719545983,Existing Customer,31,F,2,Post-Graduate,Unknown,Unknown,Blue,13,5,1,5,1,0.2,1,"","","",1,1,2,1,6,93,110750,111455
719627133,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,37,4,7,5,6,1.5,"",1,2,4,"",3,2,"",12,72,89822,103611
719987733,Attrited Customer,51,F,3,Unknown,Single,$40K - $60K,Blue,38,3,5,5,3,1.0,4,1,"","","",2,"",3,10,88,121032,102534
721139808,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,36,1,6,4,3,3.0,"",2,2,2,"",2,1,1,10,94,131965,117674
721211433,Existing Customer,42,M,4,Doctorate,Single,$60K - $80K,Blue,31,2,4,5,1,0.5,1,2,"",1,1,"",2,2,9,90,82772,136055
721301733,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,38,6,6,4,8,1.33,1,2,1,2,1,1,"",2,10,83,103472,112156
735825258,Existing Customer,39,M,2,High School,Single,Less than $40K,Blue,32,4,5,8,1,0.25,1,1,"",3,2,3,2,1,13,103,121897,156535
738406533,Existing Customer,59,M,1,Doctorate,Married,$40K - $60K,Blue,52,3,8,6,5,1.67,2,4,2,"",1,2,"",3,14,94,149295,134065
740784258,Existing Customer,47,F,2,College,Single,Less than $40K,Blue,40,4,4,6,2,0.5,1,"",2,1,1,"",4,1,10,90,87444,127687
770778108,Existing Customer,49,M,4,Post-Graduate,Married,$60K - $80K,Blue,35,4,3,4,3,0.75,"","",1,2,1,2,1,"",7,87,100983,127505
779727558,Existing Customer,49,F,4,College,Single,Less than $40K,Blue,33,4,3,7,0,0.0,"",2,1,"",2,3,1,1,10,101,146167,139828
784263558,Existing Customer,43,M,2,Uneducated,Single,$60K - $80K,Silver,37,4,6,6,4,1.0,"",3,2,1,2,1,1,2,12,102,128006,123977
787268733,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,46,5,6,5,6,1.2,1,"",1,4,2,1,1,1,11,95,119911,114579
